distance_px,intensity_green,trend,envelope
1444.000,212.003357,209.735285,3.119609
1445.000,212.185637,209.742646,3.097814
1446.000,212.269593,209.750105,3.076813
1447.000,212.234448,209.757654,3.056610
1448.000,213.000000,209.765292,3.037206
1449.000,213.000000,209.773012,3.018601
1450.000,213.043702,209.780811,3.000794
1451.000,212.652642,209.788684,2.983781
1452.000,211.000000,209.796627,2.967561
1453.000,211.000000,209.804635,2.952126
1454.000,210.871898,209.812703,2.937472
1455.000,209.887090,209.820829,2.923592
1456.000,209.000000,209.829007,2.910476
1457.000,209.000000,209.837233,2.898117
1458.000,208.932667,209.845504,2.886503
1459.000,207.947859,209.853814,2.875624
1460.000,207.000000,209.862161,2.865466
1461.000,207.000000,209.870539,2.856018
1462.000,206.999096,209.878946,2.847264
1463.000,206.691382,209.887375,2.839191
1464.000,206.515048,209.895824,2.831782
1465.000,206.013319,209.904287,2.825021
1466.000,206.000000,209.912761,2.818890
1467.000,206.925115,209.921242,2.813373
1468.000,206.984812,209.929725,2.808452
1469.000,207.000000,209.938206,2.804106
1470.000,208.770053,209.946680,2.800318
1471.000,209.000000,209.955143,2.797068
1472.000,209.000000,209.963591,2.794334
1473.000,209.000000,209.972020,2.792097
1474.000,209.000000,209.980424,2.790335
1475.000,209.000000,209.988799,2.789026
1476.000,209.342373,209.997140,2.788149
1477.000,209.257621,210.005443,2.787682
1478.000,209.083973,210.013703,2.787603
1479.000,209.748296,210.021914,2.787889
1480.000,210.000000,210.030072,2.788517
1481.000,210.404205,210.038170,2.789466
1482.000,210.818475,210.046205,2.790711
1483.000,211.000000,210.054172,2.792230
1484.000,211.672335,210.062064,2.794000
1485.000,211.954892,210.069878,2.795999
1486.000,212.195931,210.077609,2.798203
1487.000,212.178731,210.085251,2.800589
1488.000,211.600948,210.092799,2.803136
1489.000,210.681145,210.100249,2.805821
1490.000,210.000277,210.107595,2.808622
1491.000,210.467816,210.114832,2.811517
1492.000,210.293284,210.121955,2.814484
1493.000,210.000000,210.128959,2.817503
1494.000,209.638627,210.135839,2.820551
1495.000,209.065288,210.142589,2.823609
1496.000,208.489541,210.149204,2.826656
1497.000,207.309822,210.155678,2.829673
1498.000,206.611010,210.162007,2.832640
1499.000,206.437361,210.168184,2.835537
1500.000,206.579771,210.174205,2.838348
1501.000,207.000000,210.180064,2.841053
1502.000,207.000000,210.185754,2.843635
1503.000,207.000000,210.191271,2.846077
1504.000,207.000000,210.196609,2.848363
1505.000,207.000000,210.201762,2.850478
1506.000,207.676211,210.206725,2.852406
1507.000,209.000000,210.211491,2.854133
1508.000,208.951749,210.216056,2.855645
1509.000,209.796676,210.220414,2.856932
1510.000,211.146220,210.224559,2.857980
1511.000,211.861946,210.228486,2.858778
1512.000,213.279532,210.232189,2.859316
1513.000,212.697195,210.235664,2.859583
1514.000,214.399504,210.238904,2.859570
1515.000,212.727661,210.241904,2.859268
1516.000,213.000000,210.244661,2.858670
1517.000,213.000000,210.247167,2.857768
1518.000,213.155798,210.249420,2.856556
1519.000,214.000000,210.251413,2.855029
1520.000,214.000000,210.253142,2.853180
1521.000,214.000000,210.254603,2.851006
1522.000,213.904971,210.255789,2.848504
1523.000,213.000000,210.256696,2.845671
1524.000,213.000000,210.257320,2.842505
1525.000,213.000000,210.257656,2.839005
1526.000,213.000000,210.257699,2.835171
1527.000,213.000000,210.257445,2.831003
1528.000,212.998444,210.256890,2.826502
1529.000,212.774663,210.256029,2.821670
1530.000,212.025070,210.254858,2.816510
1531.000,212.000000,210.253374,2.811024
1532.000,211.056893,210.251572,2.805217
1533.000,210.072085,210.249449,2.799094
1534.000,210.000000,210.247002,2.792658
1535.000,209.833035,210.244226,2.785916
1536.000,209.116205,210.241120,2.778875
1537.000,209.000000,210.237679,2.771541
1538.000,209.000000,210.233900,2.763921
1539.000,209.000000,210.229781,2.756024
1540.000,209.000000,210.225319,2.747858
1541.000,209.000000,210.220511,2.739432
1542.000,209.791185,210.215355,2.730757
1543.000,210.000000,210.209847,2.721843
1544.000,210.000000,210.203986,2.712700
1545.000,210.000000,210.197769,2.703341
1546.000,210.000000,210.191196,2.693777
1547.000,210.073131,210.184263,2.684020
1548.000,210.000000,210.176970,2.674084
1549.000,211.369678,210.169314,2.663982
1550.000,212.000000,210.161296,2.653727
1551.000,212.000000,210.152912,2.643333
1552.000,212.000000,210.144164,2.632815
1553.000,212.624070,210.135049,2.622187
1554.000,213.000000,210.125568,2.611465
1555.000,212.576665,210.115719,2.600663
1556.000,212.460585,210.105504,2.589798
1557.000,213.609608,210.094922,2.578885
1558.000,214.634925,210.083972,2.567940
1559.000,215.000000,210.072655,2.556978
1560.000,215.000000,210.060972,2.546017
1561.000,214.497468,210.048922,2.535071
1562.000,214.000000,210.036507,2.524156
1563.000,214.319229,210.023726,2.513288
1564.000,214.918418,210.010581,2.502483
1565.000,215.000000,209.997071,2.491755
1566.000,214.915937,209.983199,2.481121
1567.000,213.806529,209.968966,2.470594
1568.000,212.275120,209.954372,2.460191
1569.000,211.511570,209.939420,2.449925
1570.000,210.891659,209.924111,2.439812
1571.000,210.649391,209.908447,2.429865
1572.000,209.664583,209.892429,2.420097
1573.000,209.000000,209.876060,2.410523
1574.000,209.000000,209.859342,2.401155
1575.000,209.000000,209.842276,2.392005
1576.000,209.000000,209.824864,2.383084
1577.000,209.000000,209.807109,2.374404
1578.000,209.000000,209.789012,2.365975
1579.000,209.000000,209.770575,2.357805
1580.000,209.000000,209.751799,2.349905
1581.000,209.198687,209.732687,2.342282
1582.000,210.000000,209.713239,2.334944
1583.000,209.831698,209.693458,2.327896
1584.000,209.000000,209.673346,2.321146
1585.000,209.000000,209.652903,2.314698
1586.000,209.000000,209.632132,2.308557
1587.000,209.090724,209.611034,2.302728
1588.000,210.000000,209.589611,2.297212
1589.000,210.000000,209.567866,2.292012
1590.000,210.022591,209.545799,2.287131
1591.000,210.559863,209.523413,2.282569
1592.000,210.968428,209.500710,2.278327
1593.000,210.000000,209.477691,2.274404
1594.000,210.000000,209.454360,2.270801
1595.000,210.000000,209.430717,2.267514
1596.000,210.000000,209.406764,2.264544
1597.000,209.445593,209.382504,2.261887
1598.000,209.014668,209.357938,2.259541
1599.000,209.000000,209.333067,2.257505
1600.000,208.898895,209.307893,2.255773
1601.000,208.076266,209.282417,2.254344
1602.000,207.120350,209.256640,2.253214
1603.000,207.000000,209.230564,2.252379
1604.000,207.000000,209.204188,2.251836
1605.000,207.000000,209.177514,2.251581
1606.000,206.298214,209.150542,2.251612
1607.000,206.865849,209.123273,2.251924
1608.000,207.000000,209.095708,2.252515
1609.000,206.226696,209.067846,2.253382
1610.000,206.000000,209.039689,2.254523
1611.000,206.000000,209.011235,2.255936
1612.000,206.000000,208.982485,2.257619
1613.000,206.000000,208.953438,2.259571
1614.000,207.394685,208.924094,2.261793
1615.000,208.000000,208.894452,2.264283
1616.000,208.666958,208.864509,2.267044
1617.000,209.034624,208.834266,2.270076
1618.000,209.574632,208.803720,2.273384
1619.000,209.599580,208.772868,2.276969
1620.000,209.773926,208.741709,2.280836
1621.000,210.000000,208.710240,2.284990
1622.000,210.575805,208.678459,2.289438
1623.000,211.000000,208.646362,2.294186
1624.000,211.000000,208.613947,2.299240
1625.000,211.000000,208.581210,2.304611
1626.000,210.484964,208.548148,2.310306
1627.000,210.000000,208.514755,2.316336
1628.000,210.000000,208.481029,2.322713
1629.000,210.000000,208.446963,2.329447
1630.000,210.454267,208.412552,2.336552
1631.000,210.560925,208.377791,2.344041
1632.000,210.000000,208.342672,2.351928
1633.000,210.000000,208.307190,2.360227
1634.000,209.994857,208.271337,2.368953
1635.000,209.821209,208.235107,2.378123
1636.000,209.647561,208.198492,2.387754
1637.000,209.473913,208.161486,2.397863
1638.000,209.533087,208.124081,2.408469
1639.000,210.000000,208.086270,2.419590
1640.000,210.000000,208.048046,2.431246
1641.000,210.000000,208.009401,2.443455
1642.000,210.000000,207.970326,2.456236
1643.000,209.854162,207.930812,2.469610
1644.000,209.195958,207.890851,2.483594
1645.000,209.000000,207.850432,2.498210
1646.000,208.807588,207.809545,2.513474
1647.000,208.211106,207.768180,2.529408
1648.000,207.921129,207.726326,2.546029
1649.000,207.390135,207.683971,2.563355
1650.000,207.216487,207.641104,2.581404
1651.000,207.042838,207.597714,2.600193
1652.000,207.000000,207.553789,2.619740
1653.000,207.072924,207.509315,2.640059
1654.000,207.521894,207.464281,2.661167
1655.000,207.322315,207.418672,2.683077
1656.000,207.000000,207.372475,2.705803
1657.000,207.000000,207.325675,2.729358
1658.000,207.000000,207.278259,2.753753
1659.000,207.000000,207.230210,2.778998
1660.000,207.000000,207.181513,2.805102
1661.000,207.000000,207.132153,2.832075
1662.000,207.000000,207.082113,2.859921
1663.000,207.000000,207.031376,2.888647
1664.000,207.000000,206.979925,2.918257
1665.000,207.000000,206.927742,2.948752
1666.000,207.000000,206.874809,2.980135
1667.000,207.000000,206.821108,3.012404
1668.000,207.000000,206.766620,3.045559
1669.000,207.000000,206.711326,3.079594
1670.000,207.000000,206.655208,3.114507
1671.000,207.000000,206.598245,3.150289
1672.000,207.000000,206.540419,3.186934
1673.000,207.000000,206.481708,3.224432
1674.000,207.000000,206.422094,3.262771
1675.000,207.770616,206.361554,3.301939
1676.000,208.000000,206.300069,3.341920
1677.000,208.000000,206.237615,3.382699
1678.000,208.000000,206.174173,3.424256
1679.000,207.290153,206.109719,3.466574
1680.000,207.000000,206.044230,3.509632
1681.000,207.000000,205.977685,3.553408
1682.000,207.000000,205.910059,3.597879
1683.000,207.000000,205.841330,3.643019
1684.000,206.564171,205.771473,3.688802
1685.000,206.052926,205.700465,3.735200
1686.000,206.000000,205.628282,3.782185
1687.000,206.000000,205.554900,3.829724
1688.000,206.000000,205.480293,3.877788
1689.000,206.000000,205.404438,3.926341
1690.000,206.000000,205.327309,3.975352
1691.000,206.527540,205.248880,4.024785
1692.000,206.923263,205.169126,4.074603
1693.000,206.376940,205.088021,4.124771
1694.000,205.722405,205.005538,4.175250
1695.000,205.506492,204.921652,4.226003
1696.000,205.228670,204.836334,4.276991
1697.000,205.055022,204.749558,4.328173
1698.000,205.000000,204.661297,4.379509
1699.000,205.406002,204.571524,4.430960
1700.000,206.000000,204.480210,4.482484
1701.000,206.000000,204.387328,4.534041
1702.000,206.000000,204.292850,4.585588
1703.000,206.000000,204.196749,4.637084
1704.000,206.000000,204.098995,4.688488
1705.000,206.000000,203.999561,4.739758
1706.000,206.000000,203.898418,4.790854
1707.000,206.000000,203.795538,4.841734
1708.000,206.000000,203.690892,4.892358
1709.000,206.000000,203.584451,4.942686
1710.000,206.000000,203.476185,4.992679
1711.000,205.776305,203.366065,5.042299
1712.000,205.000000,203.254063,5.091507
1713.000,205.000000,203.140150,5.140267
1714.000,205.000000,203.024297,5.188542
1715.000,205.162926,202.906474,5.236298
1716.000,206.000000,202.786654,5.283501
1717.000,206.000000,202.664808,5.330117
1718.000,206.000000,202.540907,5.376116
1719.000,206.102157,202.414921,5.421466
1720.000,207.000000,202.286824,5.466139
1721.000,207.000000,202.156585,5.510108
1722.000,207.000000,202.024177,5.553347
1723.000,207.000000,201.889571,5.595833
1724.000,207.000000,201.752739,5.637542
1725.000,207.000000,201.613652,5.678457
1726.000,207.000000,201.472282,5.718558
1727.000,207.000000,201.328601,5.757831
1728.000,207.000000,201.182579,5.796263
1729.000,207.000000,201.034189,5.833841
1730.000,207.000000,200.883403,5.870556
1731.000,207.000000,200.730193,5.906403
1732.000,207.000000,200.574531,5.941374
1733.000,207.000000,200.416389,5.975466
1734.000,207.000000,200.255741,6.008679
1735.000,206.607923,200.092560,6.041012
1736.000,206.111972,199.926818,6.072468
1737.000,206.000000,199.758488,6.103052
1738.000,206.064553,199.587545,6.132771
1739.000,206.238201,199.413963,6.161634
1740.000,206.411849,199.237715,6.189653
1741.000,206.135878,199.058777,6.216842
1742.000,206.000000,198.877122,6.243217
1743.000,205.312024,198.692725,6.268796
1744.000,205.751904,198.505562,6.293602
1745.000,206.000000,198.315608,6.317655
1746.000,206.313972,198.122839,6.340982
1747.000,206.202788,197.927230,6.363608
1748.000,205.338418,197.728757,6.385562
1749.000,205.000000,197.527397,6.406873
1750.000,204.368803,197.323128,6.427572
1751.000,204.000000,197.115925,6.447693
1752.000,204.000000,196.905768,6.467272
1753.000,204.000000,196.692635,6.486344
1754.000,203.429572,196.476503,6.504950
1755.000,203.007371,196.257353,6.523127
1756.000,202.459956,196.035165,6.540917
1757.000,202.000000,195.809918,6.558361
1758.000,202.000000,195.581592,6.575502
1759.000,202.000000,195.350169,6.592384
1760.000,202.000000,195.115630,6.609049
1761.000,202.027131,194.877956,6.625544
1762.000,202.576808,194.637129,6.641912
1763.000,203.000000,194.393134,6.658199
1764.000,202.162989,194.145951,6.674451
1765.000,200.596687,193.895567,6.690713
1766.000,200.000000,193.641963,6.707031
1767.000,200.000000,193.385126,6.723450
1768.000,199.642263,193.125041,6.740016
1769.000,199.000000,192.861692,6.756771
1770.000,199.000000,192.595067,6.773762
1771.000,198.687840,192.325151,6.791032
1772.000,197.703032,192.051933,6.808623
1773.000,196.959920,191.775398,6.826577
1774.000,196.501740,191.495536,6.844936
1775.000,196.000000,191.212334,6.863740
1776.000,196.000000,190.925783,6.883028
1777.000,196.000000,190.635871,6.902838
1778.000,196.000000,190.342589,6.923205
1779.000,196.000000,190.045928,6.944165
1780.000,195.824570,189.745880,6.965751
1781.000,195.000000,189.442437,6.987995
1782.000,195.000000,189.135592,7.010925
1783.000,195.000000,188.825339,7.034570
1784.000,194.838975,188.511671,7.058956
1785.000,194.000000,188.194585,7.084104
1786.000,194.033682,187.874074,7.110037
1787.000,194.573314,187.550136,7.136773
1788.000,194.639178,187.222768,7.164328
1789.000,192.920610,186.891967,7.192717
1790.000,193.000000,186.557732,7.221951
1791.000,192.983370,186.220062,7.252038
1792.000,191.013754,185.878956,7.282985
1793.000,191.000000,185.534414,7.314798
1794.000,190.037262,185.186439,7.347478
1795.000,190.947546,184.835030,7.381024
1796.000,190.058436,184.480192,7.415434
1797.000,189.715867,184.121926,7.450702
1798.000,189.050638,183.760238,7.486818
1799.000,189.000000,183.395131,7.523773
1800.000,189.000000,183.026613,7.561551
1801.000,189.000000,182.654689,7.600137
1802.000,189.000000,182.279367,7.639512
1803.000,188.173992,181.900655,7.679653
1804.000,187.615132,181.518562,7.720537
1805.000,187.142855,181.133098,7.762137
1806.000,186.900596,180.744273,7.804425
1807.000,187.000000,180.352098,7.847369
1808.000,187.000000,179.956585,7.890937
1809.000,185.530291,179.557746,7.935095
1810.000,185.000000,179.155595,7.979805
1811.000,185.000000,178.750144,8.025029
1812.000,185.000000,178.341410,8.070724
1813.000,184.325914,177.929406,8.116848
1814.000,184.000000,177.514150,8.163354
1815.000,184.000000,177.095659,8.210197
1816.000,184.000000,176.673951,8.257328
1817.000,183.386683,176.249046,8.304696
1818.000,183.000000,175.820964,8.352250
1819.000,183.000000,175.389726,8.399939
1820.000,183.000000,174.955354,8.447707
1821.000,183.000000,174.517870,8.495500
1822.000,182.812463,174.077296,8.543262
1823.000,182.824648,173.633658,8.590936
1824.000,182.998296,173.186978,8.638465
1825.000,182.016443,172.737282,8.685794
1826.000,180.523414,172.284596,8.732865
1827.000,180.461394,171.828948,8.779623
1828.000,181.000000,171.370364,8.826010
1829.000,179.706971,170.908874,8.871966
1830.000,178.063661,170.444509,8.917434
1831.000,178.042499,169.977298,8.962357
1832.000,177.376434,169.507274,9.006676
1833.000,177.000000,169.034468,9.050335
1834.000,177.000000,168.558914,9.093276
1835.000,176.660144,168.080646,9.135444
1836.000,175.675336,167.599697,9.176784
1837.000,175.000000,167.116103,9.217240
1838.000,175.000000,166.629900,9.256759
1839.000,174.831705,166.141125,9.295288
1840.000,174.164396,165.649813,9.332776
1841.000,173.751297,165.156004,9.369172
1842.000,173.000000,164.659736,9.404429
1843.000,172.781682,164.161048,9.438499
1844.000,172.000000,163.659980,9.471337
1845.000,171.624133,163.156573,9.502899
1846.000,169.858601,162.650867,9.533143
1847.000,169.006567,162.142904,9.562027
1848.000,169.000000,161.632727,9.589513
1849.000,168.745671,161.120379,9.615564
1850.000,167.000000,160.605901,9.640143
1851.000,166.903220,160.089340,9.663216
1852.000,166.000000,159.570737,9.684751
1853.000,165.997736,159.050140,9.704718
1854.000,165.741055,158.527593,9.723087
1855.000,164.604876,158.003141,9.739831
1856.000,163.880660,157.476833,9.754926
1857.000,163.258534,156.948715,9.768348
1858.000,161.020065,156.418835,9.780077
1859.000,161.000000,155.887240,9.790093
1860.000,159.800292,155.353980,9.798379
1861.000,158.631863,154.819104,9.804919
1862.000,157.098684,154.282659,9.809701
1863.000,156.085527,153.744695,9.812712
1864.000,155.100719,153.205263,9.813942
1865.000,155.000000,152.664411,9.813383
1866.000,154.131104,152.122190,9.811028
1867.000,154.853704,151.578650,9.806872
1868.000,155.000000,151.033842,9.800912
1869.000,154.176680,150.487815,9.793147
1870.000,154.796905,149.940620,9.783577
1871.000,155.792935,149.392309,9.772205
1872.000,154.703820,148.842933,9.759034
1873.000,151.446091,148.292542,9.744069
1874.000,149.333309,147.741189,9.727319
1875.000,149.000000,147.188923,9.708790
1876.000,147.538050,146.635797,9.688494
1877.000,145.536301,146.081860,9.666440
1878.000,143.626821,145.527165,9.642642
1879.000,141.657205,144.971761,9.617113
1880.000,140.161760,144.415698,9.589868
1881.000,139.896243,143.859028,9.560924
1882.000,141.120424,143.301800,9.530299
1883.000,141.566807,142.744066,9.498012
1884.000,140.640349,142.185875,9.464084
1885.000,139.525169,141.627277,9.428535
1886.000,139.096994,141.068322,9.391390
1887.000,138.456310,140.509059,9.352673
1888.000,136.930666,139.949538,9.312408
1889.000,136.000000,139.389806,9.270623
1890.000,135.495717,138.829913,9.227346
1891.000,135.489090,138.269906,9.182605
1892.000,136.382138,137.709833,9.136431
1893.000,136.980021,137.149739,9.088854
1894.000,136.488332,136.589673,9.039909
1895.000,135.384559,136.029680,8.989629
1896.000,135.000000,135.469805,8.938049
1897.000,135.268454,134.910094,8.885205
1898.000,134.700028,134.350592,8.831136
1899.000,133.021910,133.791343,8.775878
1900.000,132.774291,133.232392,8.719472
1901.000,132.000000,132.673782,8.661958
1902.000,131.678024,132.115555,8.603378
1903.000,130.693217,131.557755,8.543775
1904.000,129.448849,131.000422,8.483194
1905.000,127.705967,130.443598,8.421679
1906.000,126.040956,129.887322,8.359278
1907.000,123.898865,129.331633,8.296039
1908.000,123.781051,128.776572,8.232014
1909.000,124.405208,128.222176,8.167251
1910.000,121.667085,127.668482,8.101802
1911.000,119.913890,127.115529,8.035718
1912.000,119.829947,126.563353,7.969052
1913.000,119.154861,126.011990,7.901858
1914.000,119.720663,125.461474,7.834188
1915.000,118.000000,124.911841,7.766098
1916.000,118.002849,124.363123,7.697643
1917.000,117.824652,123.815355,7.628877
1918.000,117.061669,123.268568,7.559859
1919.000,117.073308,122.722793,7.490646
1920.000,117.902970,122.178062,7.421297
1921.000,115.915809,121.634402,7.351872
1922.000,113.064724,121.091845,7.282431
1923.000,113.999443,120.550417,7.213032
1924.000,113.641335,120.010146,7.143734
1925.000,111.968653,119.471058,7.074596
1926.000,112.939419,118.933181,7.005676
1927.000,112.167067,118.396538,6.937031
1928.000,111.073023,117.861155,6.868718
1929.000,110.299161,117.327057,6.800795
1930.000,111.301596,116.794265,6.733318
1931.000,110.558604,116.262804,6.666342
1932.000,110.899348,115.732695,6.599921
1933.000,111.000000,115.203958,6.534110
1934.000,110.247421,114.676616,6.468960
1935.000,109.452613,114.150687,6.404522
1936.000,109.086948,113.626189,6.340845
1937.000,108.209753,113.103142,6.277978
1938.000,108.000000,112.581562,6.215966
1939.000,107.240138,112.061465,6.154853
1940.000,107.036125,111.542868,6.094682
1941.000,107.000000,111.025786,6.035493
1942.000,107.000000,110.510234,5.977323
1943.000,106.300907,109.996227,5.920208
1944.000,105.316099,109.483778,5.864181
1945.000,104.331291,108.972901,5.809273
1946.000,104.653517,108.463607,5.755512
1947.000,105.866221,107.955908,5.702924
1948.000,107.446257,107.449816,5.651531
1949.000,108.000000,106.945339,5.601353
1950.000,106.814504,106.442489,5.552408
1951.000,103.616359,105.941273,5.504709
1952.000,101.339053,105.441702,5.458267
1953.000,101.000000,104.943782,5.413091
1954.000,101.304589,104.447521,5.369184
1955.000,101.615051,103.952927,5.326548
1956.000,99.953934,103.460006,5.285182
1957.000,97.655125,102.968763,5.245081
1958.000,98.554897,102.479205,5.206238
1959.000,99.543982,101.991337,5.168644
1960.000,97.948389,101.505163,5.132284
1961.000,96.362464,101.020688,5.097143
1962.000,96.403589,100.537915,5.063203
1963.000,98.157380,100.056847,5.030444
1964.000,100.191588,99.577487,4.998841
1965.000,99.811252,99.099839,4.968369
1966.000,99.656338,98.623903,4.939000
1967.000,99.829986,98.149681,4.910704
1968.000,100.000153,97.677175,4.883447
1969.000,98.787061,97.206387,4.857197
1970.000,96.086516,96.737317,4.831915
1971.000,95.035702,96.269966,4.807565
1972.000,94.819496,95.804335,4.784106
1973.000,94.521249,95.340422,4.761497
1974.000,95.280461,94.878229,4.739696
1975.000,92.620788,94.417754,4.718659
1976.000,91.590569,93.958996,4.698344
1977.000,91.915384,93.501954,4.678705
1978.000,88.956505,93.046627,4.659699
1979.000,88.635664,92.593012,4.641283
1980.000,87.186549,92.141108,4.623410
1981.000,88.892522,91.690914,4.606039
1982.000,89.939742,91.242425,4.589125
1983.000,89.516953,90.795641,4.572625
1984.000,88.739021,90.350559,4.556497
1985.000,88.044347,89.907176,4.540699
1986.000,88.000000,89.465491,4.525192
1987.000,88.000000,89.025499,4.509937
1988.000,88.000000,88.587199,4.494895
1989.000,87.999500,88.150588,4.480033
1990.000,86.029884,87.715663,4.465316
1991.000,85.030134,87.282420,4.450712
1992.000,85.000000,86.850855,4.436192
1993.000,84.060519,86.420966,4.421729
1994.000,82.596480,85.992749,4.407298
1995.000,81.118889,85.566201,4.392877
1996.000,80.106096,85.141316,4.378446
1997.000,79.965351,84.718093,4.363988
1998.000,78.739403,84.296528,4.349489
1999.000,77.706289,83.876616,4.334938
2000.000,77.540227,83.458356,4.320325
2001.000,77.734024,83.041743,4.305644
2002.000,76.302170,82.626774,4.290892
2003.000,75.067077,82.213447,4.276069
2004.000,74.111555,81.801757,4.261179
2005.000,74.000000,81.391703,4.246226
2006.000,74.741982,80.983281,4.231220
2007.000,75.000000,80.576488,4.216172
2008.000,75.000000,80.171321,4.201096
2009.000,75.000000,79.767780,4.186008
2010.000,74.318787,79.365860,4.170929
2011.000,74.000000,78.965560,4.155878
2012.000,75.070062,78.566878,4.140883
2013.000,75.817802,78.169812,4.125968
2014.000,74.755867,77.774361,4.111166
2015.000,73.119693,77.380523,4.096506
2016.000,72.087434,76.988297,4.082026
2017.000,71.730230,76.597681,4.067756
2018.000,71.093835,76.208674,4.053743
2019.000,71.761274,75.821274,4.040018
2020.000,72.468756,75.435480,4.026652
2021.000,70.569954,75.051292,4.013658
2022.000,69.761271,74.668709,4.001048
2023.000,70.539766,74.287732,3.988894
2024.000,70.190427,73.908362,3.977228
2025.000,69.053803,73.530599,3.966104
2026.000,69.480405,73.154446,3.955559
2027.000,69.471794,72.779905,3.945642
2028.000,68.749761,72.406977,3.936395
2029.000,68.607440,72.035665,3.927865
2030.000,68.000000,71.665972,3.920092
2031.000,68.382650,71.297901,3.913122
2032.000,69.306346,70.931453,3.906996
2033.000,69.612761,70.566634,3.901755
2034.000,69.071173,70.203445,3.897441
2035.000,68.723876,69.841891,3.894092
2036.000,67.804151,69.481977,3.891746
2037.000,65.754293,69.123707,3.890441
2038.000,65.081357,68.767087,3.890213
2039.000,66.066535,68.412122,3.891095
2040.000,67.392159,68.058819,3.893121
2041.000,66.503823,67.707186,3.896320
2042.000,64.097741,67.357229,3.900721
2043.000,63.337391,67.008956,3.906349
2044.000,65.427864,66.662376,3.913230
2045.000,67.250913,66.317497,3.921385
2046.000,66.782268,65.974328,3.930835
2047.000,65.966871,65.632879,3.941600
2048.000,65.999396,65.293159,3.953694
2049.000,66.798724,64.955178,3.967134
2050.000,66.476608,64.618948,3.981930
2051.000,65.931920,64.284480,3.998093
2052.000,65.042974,63.951785,4.015631
2053.000,61.944107,63.620876,4.034549
2054.000,60.000000,63.291765,4.054850
2055.000,60.111025,62.964466,4.076537
2056.000,60.005019,62.638994,4.099609
2057.000,60.967177,62.315361,4.124062
2058.000,60.398374,61.993584,4.149893
2059.000,60.376477,61.673677,4.177095
2060.000,60.943960,61.355657,4.205661
2061.000,63.317728,61.039539,4.235581
2062.000,63.311350,60.725341,4.266846
2063.000,62.999948,60.413081,4.299444
2064.000,64.160158,60.102775,4.333363
2065.000,63.132690,59.794444,4.368590
2066.000,58.840591,59.488105,4.405110
2067.000,55.554235,59.183779,4.442908
2068.000,55.505278,58.881485,4.481966
2069.000,55.457900,58.581244,4.522267
2070.000,55.503034,58.283075,4.563793
2071.000,55.892244,57.987000,4.606525
2072.000,55.244270,57.693041,4.650443
2073.000,54.104509,57.401220,4.695529
2074.000,53.171644,57.111559,4.741761
2075.000,53.000000,56.824081,4.789121
2076.000,53.164449,56.538810,4.837587
2077.000,54.967550,56.255771,4.887140
2078.000,54.771731,55.974987,4.937761
2079.000,52.203410,55.696484,4.989429
2080.000,51.956144,55.420287,5.042125
2081.000,52.148690,55.146423,5.095829
2082.000,50.943010,54.874916,5.150522
2083.000,50.614354,54.605795,5.206185
2084.000,50.149368,54.339085,5.262798
2085.000,50.963535,54.074815,5.320343
2086.000,51.967517,53.813011,5.378799
2087.000,50.475040,53.553702,5.438148
2088.000,49.682831,53.296916,5.498371
2089.000,50.038516,53.042681,5.559447
2090.000,49.924987,52.791025,5.621356
2091.000,48.249946,52.541978,5.684078
2092.000,47.031359,52.295568,5.747595
2093.000,47.243094,52.051825,5.811886
2094.000,46.594936,51.810777,5.876933
2095.000,45.185508,51.572455,5.942716
2096.000,44.000000,51.336888,6.009214
2097.000,44.214165,51.104106,6.076407
2098.000,44.422103,50.874140,6.144272
2099.000,44.248455,50.647020,6.212785
2100.000,44.341752,50.422777,6.281924
2101.000,44.631966,50.201440,6.351662
2102.000,43.793732,49.983042,6.421973
2103.000,43.594758,49.767613,6.492829
2104.000,44.000000,49.555184,6.564200
2105.000,43.811203,49.345784,6.636056
2106.000,42.817493,49.139446,6.708363
2107.000,41.830059,48.936198,6.781082
2108.000,41.816466,48.736073,6.854179
2109.000,43.244081,48.539099,6.927615
2110.000,41.838012,48.345308,7.001350
2111.000,40.730582,48.154731,7.075341
2112.000,39.140575,47.967397,7.149544
2113.000,40.299031,47.783338,7.223911
2114.000,41.421426,47.602582,7.298394
2115.000,42.040440,47.425160,7.372939
2116.000,42.296436,47.251100,7.447491
2117.000,42.109123,47.080432,7.521993
2118.000,42.038393,46.913183,7.596385
2119.000,42.795079,46.749382,7.670606
2120.000,43.193620,46.589056,7.744590
2121.000,41.861516,46.432235,7.818272
2122.000,40.280037,46.278944,7.891583
2123.000,40.002873,46.129211,7.964455
2124.000,39.907250,45.983062,8.036814
2125.000,39.733602,45.840525,8.108585
2126.000,39.559954,45.701626,8.179690
2127.000,40.290026,45.566390,8.250049
2128.000,40.023705,45.434842,8.319581
2129.000,40.000000,45.307007,8.388205
2130.000,39.141857,45.182909,8.455835
2131.000,38.416920,45.062570,8.522389
2132.000,38.481935,44.946014,8.587780
2133.000,38.655583,44.833261,8.651924
2134.000,39.490439,44.724334,8.714733
2135.000,38.430875,44.619253,8.776125
2136.000,36.695678,44.518039,8.836014
2137.000,35.685293,44.420712,8.894316
2138.000,36.576085,44.327290,8.950945
2139.000,34.659064,44.237794,9.005818
2140.000,30.288703,44.152241,9.058851
2141.000,32.586177,44.070648,9.109963
2142.000,35.640892,43.993031,9.159073
